group,guidance_factor,target,sample_id,cif_path,readable,composition_valid,structure_valid,structure_comp_valid,min_distance,volume,volume_per_atom,num_atoms,metal_like_proxy,unique,novel,energy_above_hull_per_atom,stable,metastable,thermo_success,thermo_fail_reason,predicted_dft_dielectric_scalar,prediction_success,prediction_error
fixed_film__g1__t8,1,8,99,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00099.cif,True,True,True,True,2.085762706740434,403.2839290871368,22.404662727063155,18,False,True,True,,,,False,,6.057418670810752,True,
fixed_film__g1__t8,1,8,100,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00100.cif,True,False,True,False,2.4194294499737867,209.41533210680208,29.91647601525744,7,False,True,True,,,,False,,7.220230443507631,True,
fixed_film__g1__t8,1,8,101,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00101.cif,True,False,True,False,2.414255636846031,186.48128678456396,23.31016084807049,8,False,True,True,,,,False,,14.10631053098775,True,
fixed_film__g1__t8,1,8,102,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00102.cif,True,True,True,True,1.357988230031293,111.01984736689926,9.251653947241604,12,False,True,True,,,,False,,3.194037325208259,True,
fixed_film__g1__t8,1,8,103,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00103.cif,True,True,True,True,1.8729812333414,289.175288339019,14.45876441695095,20,False,True,True,,,,False,,5.426155619263656,True,
fixed_film__g1__t8,1,8,104,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00104.cif,True,True,True,True,1.355439276387319,128.66282417205005,10.721902014337504,12,False,True,True,,,,False,,10.683553416997496,True,
fixed_film__g1__t8,1,8,105,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00105.cif,True,True,True,True,2.434947751840294,49.60749653307155,16.535832177690516,3,False,True,True,,,,False,,15.23897294054681,True,
fixed_film__g1__t8,1,8,106,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00106.cif,True,True,True,True,2.122118928340319,471.6649196907432,33.69035140648166,14,False,True,True,,,,False,,3.5316397313676497,True,
fixed_film__g1__t8,1,8,107,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00107.cif,True,False,True,False,2.056406156103592,283.7095693649269,21.8238130280713,13,False,True,True,,,,False,,5.2269243674155,True,
fixed_film__g1__t8,1,8,108,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00108.cif,True,True,True,True,1.8259112099154875,156.60827284773356,13.050689403977795,12,False,True,True,,,,False,,7.337792686627151,True,
fixed_film__g1__t8,1,8,109,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00109.cif,True,True,True,True,1.6970613116166005,199.70013782618256,11.094452101454587,18,False,True,True,,,,False,,8.076223734553217,True,
fixed_film__g1__t8,1,8,110,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00110.cif,True,True,True,True,2.0358645189231823,326.45184730904475,23.3179890935032,14,False,True,True,,,,False,,7.534803196745194,True,
fixed_film__g1__t8,1,8,111,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00111.cif,True,False,True,False,2.5947211182836654,212.89614684456464,26.61201835557058,8,False,True,True,,,,False,,23.256540493770377,True,
fixed_film__g1__t8,1,8,112,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00112.cif,True,True,True,True,1.9981053902379848,55.86187870604751,11.1723757412095,5,False,True,True,,,,False,,5.27056288277898,True,
fixed_film__g1__t8,1,8,113,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00113.cif,True,True,True,True,1.970377775446492,142.8521638065502,17.856520475818776,8,False,True,True,,,,False,,8.889997794576894,True,
fixed_film__g1__t8,1,8,114,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00114.cif,True,True,True,True,2.0805713942619057,202.8149537891476,14.486782413510545,14,False,True,True,,,,False,,4.517385081664115,True,
fixed_film__g1__t8,1,8,115,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00115.cif,True,False,True,False,2.353681716007756,292.4123728934482,24.367697741120683,12,False,True,True,,,,False,,11.854962273608509,True,
fixed_film__g1__t8,1,8,116,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00116.cif,True,False,True,False,2.3976269738943388,231.8903910727784,28.98629888409729,8,False,True,True,,,,False,,5.4894840537442775,True,
fixed_film__g1__t8,1,8,117,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00117.cif,True,True,True,True,2.505572542234741,634.3388750598529,37.31405147410899,17,False,True,True,,,,False,,5.489900028016511,True,
fixed_film__g1__t8,1,8,118,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00118.cif,True,True,True,True,2.338767016704645,532.7730371851546,26.63865185925773,20,False,True,True,,,,False,,10.57538161013608,True,
fixed_film__g1__t8,1,8,119,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00119.cif,True,True,True,True,2.379193254439991,630.2067437224878,31.51033718612439,20,False,True,True,,,,False,,7.914979934741083,True,
fixed_film__g1__t8,1,8,120,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00120.cif,True,True,True,True,1.949732007091432,238.6972337561357,11.934861687806784,20,False,True,True,,,,False,,9.211633742616328,True,
fixed_film__g1__t8,1,8,121,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00121.cif,True,False,True,False,1.260671987055243,519.6604027116053,39.97387713166195,13,False,True,True,,,,False,,4.797889858324468,True,
fixed_film__g1__t8,1,8,122,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00122.cif,True,True,True,True,2.5110611686590727,687.3762130186611,38.18756738992562,18,False,True,True,,,,False,,6.494794518714116,True,
fixed_film__g1__t8,1,8,123,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00123.cif,True,True,True,True,2.06218505815408,303.39275269570845,30.339275269570845,10,False,True,True,,,,False,,6.415371709871267,True,
fixed_film__g1__t8,1,8,124,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00124.cif,True,True,True,True,1.2454166470046668,163.25880013318678,11.6613428666562,14,False,True,True,,,,False,,5.37508665624156,True,
fixed_film__g1__t8,1,8,125,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00125.cif,True,False,True,False,2.013351739344152,663.1023760422079,33.155118802110394,20,False,True,True,,,,False,,5.250996082775592,True,
fixed_film__g1__t8,1,8,126,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00126.cif,True,False,True,False,2.178588181262976,410.58168358279687,31.583206429445912,13,False,True,True,,,,False,,6.462135343440953,True,
fixed_film__g1__t8,1,8,127,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t8/cifs/sample_00127.cif,True,True,True,True,1.9980323603526748,156.9714443295582,15.69714443295582,10,False,True,True,,,,False,,4.271704964852783,True,
fixed_film__g2__t12,2,12,0,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00000.cif,True,True,True,True,2.9837416727275543,107.41376864402538,26.853442161006345,4,True,True,True,,,,False,,23.98316878207906,True,
fixed_film__g2__t12,2,12,2,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00002.cif,True,True,True,True,2.377540237637861,219.2421836611069,27.405272957638363,8,False,True,True,,,,False,,10.18542560534846,True,
fixed_film__g2__t12,2,12,3,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00003.cif,True,True,True,True,2.2037450606488016,186.54339815147395,23.317924768934244,8,False,True,True,,,,False,,12.496552605431324,True,
fixed_film__g2__t12,2,12,4,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00004.cif,True,True,True,True,3.598124847575468,66.90304021347777,33.45152010673888,2,True,True,True,,,,False,,11.682540505703676,True,
fixed_film__g2__t12,2,12,5,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00005.cif,True,True,True,True,2.533416428604817,455.7481844433154,28.48426152770721,16,False,True,True,,,,False,,16.9476919421265,True,
fixed_film__g2__t12,2,12,6,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00006.cif,True,True,True,True,1.642896238478881,151.81532245201157,18.976915306501446,8,False,True,True,,,,False,,11.53703333417787,True,
fixed_film__g2__t12,2,12,7,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00007.cif,True,False,True,False,2.724158331650839,568.5989803255679,40.61421288039771,14,False,True,True,,,,False,,10.547571893118294,True,
fixed_film__g2__t12,2,12,8,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00008.cif,True,True,True,True,2.617643629286378,380.08899672774186,31.67408306064516,12,False,True,True,,,,False,,15.163410290550049,True,
fixed_film__g2__t12,2,12,9,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00009.cif,True,True,True,True,2.705985323643255,271.0044371181278,33.87555463976597,8,False,True,True,,,,False,,7.621164591063575,True,
fixed_film__g2__t12,2,12,12,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00012.cif,True,True,True,True,2.48874698411891,235.505271080204,23.5505271080204,10,False,True,True,,,,False,,13.921455758358748,True,
fixed_film__g2__t12,2,12,14,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00014.cif,True,True,True,True,2.254701491940028,260.651512021002,21.720959335083496,12,False,True,True,,,,False,,12.926239074386284,True,
fixed_film__g2__t12,2,12,15,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00015.cif,True,False,True,False,2.8259892688146744,100.65559431711245,33.55186477237081,3,False,True,True,,,,False,,17.650544170375756,True,
fixed_film__g2__t12,2,12,18,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00018.cif,True,True,True,True,2.239737203956954,69.02887676262318,34.51443838131159,2,False,True,True,,,,False,,10.917284994037251,True,
fixed_film__g2__t12,2,12,19,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00019.cif,True,False,True,False,3.1424029102587525,350.3480148292224,35.03480148292224,10,False,True,True,,,,False,,15.0389092220004,True,
fixed_film__g2__t12,2,12,20,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00020.cif,True,True,True,True,2.542463719979589,142.3295493994844,28.46590987989688,5,False,True,True,,,,False,,15.27354002437186,True,
fixed_film__g2__t12,2,12,22,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00022.cif,True,False,True,False,2.816791051092708,473.57292271559953,33.82663733682854,14,False,True,True,,,,False,,17.310848307862813,True,
fixed_film__g2__t12,2,12,23,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00023.cif,True,True,True,True,2.275995242521108,201.4718609845066,22.385762331611843,9,False,True,True,,,,False,,12.200865086457554,True,
fixed_film__g2__t12,2,12,26,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00026.cif,True,False,True,False,2.4272014384100795,391.88136483289935,19.59406824164497,20,False,True,True,,,,False,,19.708798287065168,True,
fixed_film__g2__t12,2,12,28,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00028.cif,True,True,True,True,2.4550178390811794,429.29415955869433,26.8308849724184,16,False,True,True,,,,False,,13.17572018659576,True,
fixed_film__g2__t12,2,12,30,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00030.cif,True,False,True,False,2.7335061969754832,502.1681273413723,31.38550795883577,16,False,True,True,,,,False,,12.33308171307822,True,
fixed_film__g2__t12,2,12,31,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00031.cif,True,True,True,True,2.434224828278188,99.56579233670196,19.913158467340395,5,False,True,True,,,,False,,19.804807912210684,True,
fixed_film__g2__t12,2,12,34,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00034.cif,True,False,True,False,2.150523297952004,343.10428436551393,26.39263725888569,13,False,True,True,,,,False,,11.998369369262194,True,
fixed_film__g2__t12,2,12,35,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00035.cif,True,True,True,True,2.4218327249978144,161.84690906470345,23.12098700924335,7,False,True,True,,,,False,,15.870490811068697,True,
fixed_film__g2__t12,2,12,37,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00037.cif,True,True,True,True,2.463721066963,387.5458667335371,24.221616670846068,16,False,True,True,,,,False,,19.127505597700083,True,
fixed_film__g2__t12,2,12,38,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00038.cif,True,False,True,False,2.252064632422377,241.49729984691749,20.124774987243125,12,False,True,True,,,,False,,15.468972262596418,True,
fixed_film__g2__t12,2,12,41,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00041.cif,True,False,True,False,2.467522982268214,152.45307287074567,30.49061457414913,5,False,True,True,,,,False,,20.73975279997664,True,
fixed_film__g2__t12,2,12,42,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00042.cif,True,True,True,True,2.393248903369936,373.5852247037917,23.349076543986985,16,False,True,True,,,,False,,17.124211650316038,True,
fixed_film__g2__t12,2,12,43,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00043.cif,True,True,True,True,2.123970180585,232.1987003859508,23.219870038595083,10,False,True,True,,,,False,,11.633755460054717,True,
fixed_film__g2__t12,2,12,46,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00046.cif,True,True,True,True,2.365421488599688,243.47072866046665,22.133702605496968,11,False,True,True,,,,False,,13.396238099915982,True,
fixed_film__g2__t12,2,12,48,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00048.cif,True,True,True,True,2.3397266077882994,271.32215950378753,33.91526993797344,8,False,True,True,,,,False,,15.696541399165756,True,
fixed_film__g2__t12,2,12,49,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00049.cif,True,True,True,True,2.398257148565633,226.33829122407005,28.29228640300876,8,False,True,True,,,,False,,15.899921788020842,True,
fixed_film__g2__t12,2,12,50,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00050.cif,True,True,True,True,2.535439916633099,348.6586535040487,29.054887792004056,12,False,True,True,,,,False,,13.675687443812622,True,
fixed_film__g2__t12,2,12,51,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00051.cif,True,True,True,True,1.9214011122616848,163.21044961849103,18.13449440205456,9,False,True,True,,,,False,,15.373225664092033,True,
fixed_film__g2__t12,2,12,54,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00054.cif,True,False,True,False,2.234518648735154,537.2400547315767,29.846669707309815,18,False,True,True,,,,False,,6.865399660682051,True,
fixed_film__g2__t12,2,12,56,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00056.cif,True,True,True,True,2.6833168374620984,137.93826494886352,34.48456623721588,4,False,True,True,,,,False,,14.345684534059568,True,
fixed_film__g2__t12,2,12,57,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00057.cif,True,True,True,True,1.9313980895870175,144.68505692700649,28.9370113854013,5,False,True,True,,,,False,,9.901854067180354,True,
fixed_film__g2__t12,2,12,59,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00059.cif,True,True,True,True,2.55907587790787,255.51552775924137,23.22868434174921,11,False,True,True,,,,False,,8.846466372912476,True,
fixed_film__g2__t12,2,12,61,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00061.cif,True,True,True,True,1.8856175510487208,459.9259973256891,32.85185695183493,14,False,True,True,,,,False,,14.03928792867191,True,
fixed_film__g2__t12,2,12,62,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00062.cif,True,True,True,True,2.215745692867377,246.63749735619425,22.42159066874493,11,False,True,True,,,,False,,14.758003618700634,True,
fixed_film__g2__t12,2,12,64,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00064.cif,True,True,True,True,2.165103057975159,199.81053672824743,28.544362389749637,7,False,True,True,,,,False,,5.726375067141698,True,
fixed_film__g2__t12,2,12,65,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00065.cif,True,True,True,True,2.5025937224493013,106.92899907077108,17.82149984512851,6,False,True,True,,,,False,,25.403822935915816,True,
fixed_film__g2__t12,2,12,68,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00068.cif,True,True,True,True,1.951231121900748,137.69182315553044,34.42295578888261,4,False,True,True,,,,False,,5.095636693786226,True,
fixed_film__g2__t12,2,12,71,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00071.cif,True,True,True,True,2.39812309697236,169.3171684366769,28.21952807277948,6,False,True,True,,,,False,,9.711220056006749,True,
fixed_film__g2__t12,2,12,72,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00072.cif,True,True,True,True,1.2224196427164309,192.98998799256907,19.298998799256907,10,False,True,True,,,,False,,3.410313835902913,True,
fixed_film__g2__t12,2,12,73,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00073.cif,True,False,True,False,2.115660449252309,545.4261697749732,34.08913561093583,16,False,True,True,,,,False,,10.10639383809124,True,
fixed_film__g2__t12,2,12,74,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00074.cif,True,True,True,True,2.708688418455505,85.82317077356888,21.45579269339222,4,True,True,True,,,,False,,25.861147795234743,True,
fixed_film__g2__t12,2,12,76,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00076.cif,True,True,True,True,3.137818995371082,61.18178537215253,30.590892686076263,2,True,True,True,,,,False,,14.943060137236571,True,
fixed_film__g2__t12,2,12,77,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00077.cif,True,False,True,False,2.3164755364631056,248.0376007686312,27.5597334187368,9,False,True,True,,,,False,,17.652519773915987,True,
fixed_film__g2__t12,2,12,78,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00078.cif,True,False,True,False,2.4547510268399364,204.22398786018528,25.52799848252316,8,False,True,True,,,,False,,13.243310141101476,True,
fixed_film__g2__t12,2,12,80,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00080.cif,True,True,True,True,2.410294434451805,219.87632286351308,21.987632286351307,10,False,True,True,,,,False,,19.7110540352262,True,
fixed_film__g2__t12,2,12,83,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00083.cif,True,True,True,True,2.420112028401033,396.6700087884217,33.05583406570181,12,False,True,True,,,,False,,14.775162867282445,True,
fixed_film__g2__t12,2,12,85,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00085.cif,True,True,True,True,2.644958913849853,368.34457373770886,30.695381144809076,12,False,True,True,,,,False,,16.61141003949899,True,
fixed_film__g2__t12,2,12,86,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00086.cif,True,False,True,False,2.287682518919153,462.37127382225134,33.02651955873224,14,False,True,True,,,,False,,13.99781578770807,True,
fixed_film__g2__t12,2,12,87,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00087.cif,True,True,True,True,2.109015509576985,288.62805036328706,24.05233753027392,12,False,True,True,,,,False,,9.954735733923073,True,
fixed_film__g2__t12,2,12,89,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00089.cif,True,True,True,True,2.585814143995563,410.7133793972805,25.66958621233003,16,False,True,True,,,,False,,19.48529045231536,True,
fixed_film__g2__t12,2,12,91,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00091.cif,True,True,True,True,2.9071764153639967,89.38344925832469,29.79448308610823,3,True,True,True,,,,False,,9.98183891991227,True,
fixed_film__g2__t12,2,12,93,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00093.cif,True,True,True,True,2.1949315503252604,241.77806934363343,34.539724191947634,7,False,True,True,,,,False,,11.04702239224062,True,
fixed_film__g2__t12,2,12,94,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00094.cif,True,True,True,True,2.307835016493664,345.87701688908663,34.587701688908666,10,False,True,True,,,,False,,9.609806959353534,True,
fixed_film__g2__t12,2,12,96,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00096.cif,True,True,True,True,2.145374405633148,183.706125219372,30.617687536562,6,False,True,True,,,,False,,6.825565426827151,True,
fixed_film__g2__t12,2,12,98,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00098.cif,True,True,True,True,2.0647000039208803,460.2138381183314,25.56743545101841,18,False,True,True,,,,False,,4.88711631504398,True,
fixed_film__g2__t12,2,12,99,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00099.cif,True,True,True,True,2.069345671886936,494.9977329822032,27.499874054566845,18,False,True,True,,,,False,,10.667181022857122,True,
fixed_film__g2__t12,2,12,100,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00100.cif,True,True,True,True,2.32171091562708,162.92969239793075,23.275670342561536,7,False,True,True,,,,False,,17.21889340606155,True,
fixed_film__g2__t12,2,12,101,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00101.cif,True,False,True,False,1.9324573466371704,159.5993488084318,19.949918601053977,8,False,True,True,,,,False,,12.930027388740406,True,
fixed_film__g2__t12,2,12,102,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00102.cif,True,True,True,True,2.273788505577505,428.454804823619,35.704567068634915,12,False,True,True,,,,False,,9.881119564589127,True,
fixed_film__g2__t12,2,12,103,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00103.cif,True,True,True,True,2.084804459087364,536.199998928736,26.8099999464368,20,False,True,True,,,,False,,8.459787553315634,True,
fixed_film__g2__t12,2,12,104,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00104.cif,True,True,True,True,1.934267501049336,280.51400889923565,23.37616740826964,12,False,True,True,,,,False,,10.088812139005093,True,
fixed_film__g2__t12,2,12,105,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00105.cif,True,True,True,True,2.523967251820713,64.61254615817894,21.53751538605965,3,False,True,True,,,,False,,17.005238187249628,True,
fixed_film__g2__t12,2,12,106,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00106.cif,True,False,True,False,2.154948412532862,458.3145834696135,32.736755962115254,14,False,True,True,,,,False,,8.68542318275074,True,
fixed_film__g2__t12,2,12,110,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g2__t12/cifs/sample_00110.cif,True,False,True,False,2.378725931063661,544.3423248634932,38.88159463310666,14,False,True,True,,,,False,,7.891855132707067,True,
