relative_path,data_type,workflow,run_id,sample_id_if_applicable,source_label,size_bytes,sha256,notes
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00060.cif,cif,crystalite,,,released research data,858,f9979328afe2d0b6d6ea9abe7469d9a23c558f3d7b1ffc032dd908b97484d44c,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00061.cif,cif,crystalite,,,released research data,1374,34ca95f963bc944301e0c0f1c06b3322d4f651b084c8e6b0ba1c93e7ba4bd0b6,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00062.cif,cif,crystalite,,,released research data,1218,764c80fa18f362c7a50402d4f11491aa0a1efa80a816e773fb8da47f1c111622,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00063.cif,cif,crystalite,,,released research data,1126,265b78c862106a85d083302a45a15126cad94a473d12e534072765a23e8b8b8b,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00064.cif,cif,crystalite,,,released research data,1022,329c95b3f54efaa2d68a936d3121f247890ae465b01db83d6440fdb880109bd0,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00065.cif,cif,crystalite,,,released research data,974,dd990cb434a3ac4eea194491c40f82015ce579da4e34bf9e2879bce1d0030d2a,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00066.cif,cif,crystalite,,,released research data,1690,0eee7e1360848106998711ffa6ee36cfcc3f2643057387ac11fbd4bcef78874c,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00067.cif,cif,crystalite,,,released research data,1259,0dca7d4e4e7f00f2d06afa72f8df0dd2944cb4bae81b72dae4637c76ef702b64,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00068.cif,cif,crystalite,,,released research data,854,a79682ea0281ef7f70143827c9364e8b1aa14d4a9ee379ac5b5b9ee65818dd2d,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00069.cif,cif,crystalite,,,released research data,1697,080c2d71e09a3766a7ec3735bfd12ecf45dba026bf3ebf0650e91a2b66cd8ecf,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00070.cif,cif,crystalite,,,released research data,1601,6333bb7667f1e7cd22651684531de7a8a9e3e7dee5e4558907819a59ab5749b8,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00071.cif,cif,crystalite,,,released research data,957,f4a2935d8704999e40abc3b2cec6216dc5f0dfc264d99cd591c50d250451dbbc,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00072.cif,cif,crystalite,,,released research data,1160,414928036323a8526cd8d1bceedef3cfdff06d2b12a5554432ad9db13eb19102,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00073.cif,cif,crystalite,,,released research data,1492,7c81f8408c6d87ca781525fc32af2a90728976ddbc9d81d261da93fd7c166b72,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00074.cif,cif,crystalite,,,released research data,854,b7951b069934a94ef742bf72827eeef7159cbab9829b5fd07839b392e82c6a51,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00075.cif,cif,crystalite,,,released research data,1064,86aa441828a71d2e74f65ce795c1f913aae049edacc31fdecf22f3259f8d6048,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00076.cif,cif,crystalite,,,released research data,751,1887b02c74cec9edc3c6c2c4d2e662345b6255f1fe9f90e552b92200c0866c0b,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00077.cif,cif,crystalite,,,released research data,1128,a0df0e0a6aeb22b3e30558e18bb8ad96b7623bbc0dffae6a277ce4e5fe7c0f9c,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00078.cif,cif,crystalite,,,released research data,1074,b24f001c81665a57c61bf0d29305a49f62556f4008ea906aaf0ec42171c10478,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00079.cif,cif,crystalite,,,released research data,1486,fd6d2d41f295e5bc1318062931b7d9527ab625d7384ee082fefb9e48fabc7ab0,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00080.cif,cif,crystalite,,,released research data,1156,8d9a37e037c0cc8bbbe3ddfee5e9de79c669964eb01aaed9c7b4e2a1e7b70949,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00081.cif,cif,crystalite,,,released research data,1689,a38df8f92dd4c3ed5126c22151a6c604c320df98cfb1de6ff261ade8f2423263,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00082.cif,cif,crystalite,,,released research data,963,7a45a15cdb595daa347a747d0b37e7069c5c8c33a5f157bb36cc6dce42f90acf,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00083.cif,cif,crystalite,,,released research data,1265,f5032b0914d4866220763281c36a9e47fa846d4ed88df0cad3ccea3a22c93910,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00084.cif,cif,crystalite,,,released research data,1576,f5128e5d58cba73234c54d28841d9ffae4382cfdfa1d8abbe332c350aad97e92,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00085.cif,cif,crystalite,,,released research data,1271,b8b59bfb8938cce586fc9523b03f47b89e437baaa278f9230638e77bf7d38abe,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00086.cif,cif,crystalite,,,released research data,1377,6ba5568ac6c00ff827297a1866ad9ca578374253213d89a122a490c458305295,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00087.cif,cif,crystalite,,,released research data,1264,d5aa3f8894bbf29f73a9c5afafc58431a2d19f4d7b3d0d4169b5a76b365fc5d5,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00088.cif,cif,crystalite,,,released research data,1694,a25b345f19dd3d1bd6094163ee6e6f2a3daf7082608c4150ebb71eb15d9cddc3,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00089.cif,cif,crystalite,,,released research data,1481,56a654576c85205450fa4b9b4909798409a5031da0e0160b40623dbc6e9ffe00,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00090.cif,cif,crystalite,,,released research data,1384,6fa235c2bd234dcb28c6fb833c34fc2fa0e33b1738877e62bcd39a19dc9e2684,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00091.cif,cif,crystalite,,,released research data,817,22e5ceec49bf8791171159380169fba31a9802afcf67f71669fac10b75e19e92,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00092.cif,cif,crystalite,,,released research data,925,b0df00f77bb826a6dba6577dc802c8341fef63831404e974baa2a5c9ba7e1807,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00093.cif,cif,crystalite,,,released research data,1023,4c6cabd33d01736056fc0b575abb3e0aa75f45b2f920fa16e495afba2a904a5a,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00094.cif,cif,crystalite,,,released research data,1176,67f398b13272c15278f62a5e85f3742f09019edf76a7752b5b4a110388a8a1ec,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00095.cif,cif,crystalite,,,released research data,1488,ada98aabdccee1a876899f9e6746ab2f7685c8af7d7f3847199c8a6859865296,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00096.cif,cif,crystalite,,,released research data,959,ef5eea3995675952eaf4107347a4348d5d1a2b4c6eb1e0f8d21a643d1cee1b76,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00097.cif,cif,crystalite,,,released research data,1651,768723f12349edc40498d5561ac7a80207d62ce8e54ee23e416f7dbf37d43646,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00098.cif,cif,crystalite,,,released research data,1614,9aae0e431e949c8d5ff17ecfb81622ee8815a7359dac284d0ac9458b90ddc504,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00099.cif,cif,crystalite,,,released research data,1586,0b9a79870e615311484cc3fb3a3e6834b4241df66b068bf5a652a9f25fbc6994,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00100.cif,cif,crystalite,,,released research data,1003,c449d38a95928bece6e0255d1383c1239f3526d267a27d8a719fc3bfa4a730e1,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00101.cif,cif,crystalite,,,released research data,1078,4ba8fb91c1cdf733e6398cdf020236b5b912b4545ee4a81b13261fbec7573951,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00102.cif,cif,crystalite,,,released research data,1278,7ea420ec9c2efc4c89841b7806ac44cc0cfc25252b87e03ceb83837a06278b08,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00103.cif,cif,crystalite,,,released research data,1691,5a863ef38db1e1c31c8080ce9a5abd3e5d3070a063806e8d9495325942b5ac73,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00104.cif,cif,crystalite,,,released research data,1266,0e0b18ca3ea9927b325522f893d694f94b42856f522ad63ad558f24effb8ba23,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00105.cif,cif,crystalite,,,released research data,805,af28a1c8193e6bcba05e336ff384b94168d554891295c8234fa72a353f5b4ad4,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00106.cif,cif,crystalite,,,released research data,1383,db07c587517a70dd271073c753e6e035383595980cbb99f1f5c0067722995118,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00107.cif,cif,crystalite,,,released research data,1347,be279870d721e85095b6bc521adf8b1a3afa9f3652036283bb7ef98efb0fd3d3,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00108.cif,cif,crystalite,,,released research data,1273,71dca45529f9708fced2981e305b792e427c94035dae96ff0ef0341ce7e05172,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00109.cif,cif,crystalite,,,released research data,1597,ff47e8a1fe3f07b1ecda2d4b62742500474c2bbdd82c6784fc6278e1224a16b1,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00110.cif,cif,crystalite,,,released research data,1396,4ae7a04ad18f6148e9822ea817f8e1d2d5dd614e4e56857458968ee4c8274f37,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00111.cif,cif,crystalite,,,released research data,1075,ed149ea809393f09dd207e308f079ed0ea31c46bb0387cd77e36ebbb0aaa23bd,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00112.cif,cif,crystalite,,,released research data,918,ac53080de1719916fe329a5bcaabbf7edd8cd5a2c6d4ecf386000efa1096edb0,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00113.cif,cif,crystalite,,,released research data,1068,9092cdb97fab2f7933a4724762071b5e37fc911acbad723fed7b21278c9102c9,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00114.cif,cif,crystalite,,,released research data,1389,fa4dc72b9bcf1f7c9fc474c6423da2ab6fd445c8551594b7e03536d811bbf5db,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00115.cif,cif,crystalite,,,released research data,1284,8ba1fb2127ef9d7a43ec0910071e42b989ffe517f5b628c73898e27497b32d5b,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00116.cif,cif,crystalite,,,released research data,1062,e075d745066d8d36d0195735e6cb95030702c1fcdc6c2a69351958e248d44128,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00117.cif,cif,crystalite,,,released research data,1528,a7f0fe03d002a38c98846c1dabb32536f175c4776601dbed37834b2285c22f28,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00118.cif,cif,crystalite,,,released research data,1687,e0976146176534efd5e253e166325bb1ac13639dd370325d30c45eb5fa564ae6,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00119.cif,cif,crystalite,,,released research data,1685,74bc99f730edf478c71416c907910251ecf48d8a9b7dee740d0fc410147308a1,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00120.cif,cif,crystalite,,,released research data,1692,abfd37f2d543aba0947756ca3e3b5a459d58b3504093798c62e8719d9d87a0a8,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00121.cif,cif,crystalite,,,released research data,1333,92e8538aaa865f0ab53fdbb1587c82bace60afffaab92269f3dc26e0a074abce,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00122.cif,cif,crystalite,,,released research data,1596,7009052ee7b1ff0d5997ada4f2b1e75ccd4ae5ff55ce0a894bc4e9d6d0071c53,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00123.cif,cif,crystalite,,,released research data,1168,dfc7c39cda90fb988416b553302ff1af43215eb84330cf390bc260a2cf195181,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00124.cif,cif,crystalite,,,released research data,1386,51a56c2ff2c1af87d239d900a891dc4acd55eb7a93868a81216e4ab76f64425c,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00125.cif,cif,crystalite,,,released research data,1727,4e3628777494d99224daab928584211bd14cf0c62e9454eb04640bcff7813ae2,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00126.cif,cif,crystalite,,,released research data,1346,72d02a7eb14156706e1493aa5a5bb95b46b12db6dfa3cce8e146fd0cc5a952f9,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t4/relaxed/sample_00127.cif,cif,crystalite,,,released research data,1171,2d8efcd932ce5949e3b22dab6bbcd959bb8cc400072582cb553d091262febd8e,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00000.cif,cif,crystalite,,,released research data,874,b5c58d6fa5523200dab2d3f9a14f57014cf4325a1a3ae5255e6e27a3414f76ec,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00001.cif,cif,crystalite,,,released research data,1687,47bce1c60ebdd0916d9e31cf5a577d744879b5fd0bff5357865f62252d54aca0,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00002.cif,cif,crystalite,,,released research data,1081,ad9e34e3c8ae8e5cf9e52c64b2fb7b66d403d2c4ac6298c2b450aad1bd8dfbc2,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00003.cif,cif,crystalite,,,released research data,1077,423a3293e962de021ebbdc38c194b97814df10c9521611fb8dbbb242a927a552,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00004.cif,cif,crystalite,,,released research data,757,6d5d99b71ecc04987f86f6bede8ab9f308a4563570cbf4ed0242e8269f41f67b,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00005.cif,cif,crystalite,,,released research data,1486,85e151587ea973f1e035e5968096b0affe0a40f0f2705de279898536350100b9,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00006.cif,cif,crystalite,,,released research data,1056,0d6bbbe338cdcd971eaecfa76dc0481c8fc376906abcc644bcd53c88bbbe9cfa,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00007.cif,cif,crystalite,,,released research data,1391,d84716cbe9a250640e056b0bfb154a2389c265d99dfcf989dd194b11d2f373ea,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00008.cif,cif,crystalite,,,released research data,1280,3e329d029289572ee41e30c93507404a4889f03245cbb15cf592b896b7606d1e,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00009.cif,cif,crystalite,,,released research data,1069,0d5b6367b6838bd4be6bc28a6127298f70bf8531045bfad9f227794478461dd9,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00010.cif,cif,crystalite,,,released research data,1281,aa753026768787eb14dd33bf5da6b0f2d4e132dab95a9d83bc59f3b8ab203707,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00011.cif,cif,crystalite,,,released research data,1569,f5d3e648cf563996f1ff3acbe90e28a9544846cdb7bd60fc54852367a9deb885,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00012.cif,cif,crystalite,,,released research data,1191,2a596fa52a8469ea2cf59402bbc78509123df15682aee6736964f67bb24a61bf,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00013.cif,cif,crystalite,,,released research data,1275,db1aeb1790ac4e194232c6eb818f3924a7ed5a2add01fa37eeece47fe3fa0929,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00014.cif,cif,crystalite,,,released research data,1312,6d47c98cf91294d6c9a48c1e3b1464e2d689bb9ed74d0d53340d979ab9bd0927,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00015.cif,cif,crystalite,,,released research data,800,4a4f142510bbe27fa0d5a32f2fbb79df08e09273de28b4c3f1d3721fe47a504c,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00016.cif,cif,crystalite,,,released research data,1598,af5f034daa21256c5e2f13d6b9798c6fe32cade30166378a5b6b73f30bc5060e,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00017.cif,cif,crystalite,,,released research data,1062,1fc0e430bf5147dccd3fcf0f8c02690ca7009a9fb5c72b97c207c0af79ac8b05,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00018.cif,cif,crystalite,,,released research data,756,196d512aef1d653612ef30048b10dda4fdcab1df8a0a1aac2b244eb90bff62b2,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00019.cif,cif,crystalite,,,released research data,1178,e391a91ef6d89b8d53e73b2705af1146118bd957d5ad86032242cadb9d3df948,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00020.cif,cif,crystalite,,,released research data,928,b9776c90c75b1539951a5d9453828967f071fae1c6968d96c2ed36ac3ee1123a,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00021.cif,cif,crystalite,,,released research data,1687,d9b8cbd211847546bd207824b9f3c5680b462ae93ed46a18e90fbd2ac17d906b,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00022.cif,cif,crystalite,,,released research data,1383,ab4adf5124d222867fee2c9afe12e9d17135c1b85a94330c3a9b6b4f7d0e4016,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00023.cif,cif,crystalite,,,released research data,1118,1ce972bd85ea80099bfa88d799b653a0a7c38bbe2759893d5264c76d801ed651,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00024.cif,cif,crystalite,,,released research data,1173,c2202087b976df77e290fd0f297150f7fd1601b372a0908ee563a63923dd9d20,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00025.cif,cif,crystalite,,,released research data,1477,5ed523d6854ae36a1a503a7923634930ef2344b4822fd86b19dbd560275267a1,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00026.cif,cif,crystalite,,,released research data,1712,32085c073f153f0051843fda5e14c93cd6c6b6ea8ce773345d07a57fd64ea040,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00027.cif,cif,crystalite,,,released research data,1081,d1093c5363652a274c7fedd66f091802d3339eceb1fa8d801d03c2ae2f395882,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00028.cif,cif,crystalite,,,released research data,1486,495a7be597f27bb9b1a922eda31aa64772d85c642ca26a8afe2c166821ebd059,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00029.cif,cif,crystalite,,,released research data,1498,92c056c6140dd0ad2085a63a68487f6fcf84cd46e721feb9603e6289919c1fbb,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00030.cif,cif,crystalite,,,released research data,1504,2ff0c69f35ec167081edf64d55c92080f5ab3e71ed47cdf1cfd26f39cdbeac1e,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00031.cif,cif,crystalite,,,released research data,933,5b165ce42d1dbe5887512fa21a58d98335b61a20558a89e27258405da735c8db,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00032.cif,cif,crystalite,,,released research data,1606,4f34802d9cfb05fd51d734062094eefdb7f231ec9f17f9efb76d805870fd18f9,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00033.cif,cif,crystalite,,,released research data,1263,766aa85691d21d49b980f7621b441a41b31288d0a6e23efa276a3c61f6108092,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00034.cif,cif,crystalite,,,released research data,1340,76cd93835e32ee5f17c13ddc67a51b6b8a548554f3324e2f04866afa523c61b2,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00035.cif,cif,crystalite,,,released research data,1030,6ec6e756f0bf99f4c97660fab0129a8a510076c6fe25c7d49175168848497f79,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00036.cif,cif,crystalite,,,released research data,1589,38ca130c3b945760c1db79daded535da7ca783e2e48fcc57fbaf375782e993c3,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00037.cif,cif,crystalite,,,released research data,1496,e9a323e99167b0fff500e1c854d7cc42980b0059daeb13f29f0a96775aae6e62,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00038.cif,cif,crystalite,,,released research data,1276,2c4c9a0f69736664d4ccad751f2b753b5d1fba59101031cc3b78a879e19d3168,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00039.cif,cif,crystalite,,,released research data,1497,0c2cff4889cdbc70caa91a93649e2d6ed584af59b2b9d29e5e2d12b63b35de27,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00040.cif,cif,crystalite,,,released research data,751,0d8b48d33884f089b311ca0f2506a18214de27916a188314ef6a4e7dd682498c,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00041.cif,cif,crystalite,,,released research data,923,950138761327dbcb115cc9fabc441e5f9ee701ed88cde90621e834e567ac9363,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00042.cif,cif,crystalite,,,released research data,1506,bec1f186b0ddc34b7abbe41dfc757833dce55589df920252ed14108bc60a7a56,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00043.cif,cif,crystalite,,,released research data,1180,6b946ff82e9238ce9b5c9c1b48cf855591294fcfa420d91cdb303ff0126feb09,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00044.cif,cif,crystalite,,,released research data,1186,51560453003c42668210fd6fba0842b4677b62cf264e3ebb508b8aff34725cfc,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00045.cif,cif,crystalite,,,released research data,963,d490d44a17fe0e39e6f608208e0a475e50a98da43763d68e10b98f2f148d36d4,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00046.cif,cif,crystalite,,,released research data,1225,fd4570f0f4bc74deea975fd5b91975ef8a02a1ed139f3f8452609447608e84c9,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00047.cif,cif,crystalite,,,released research data,1291,1904e5c74b605db19bcf968c0c929b0b61dc9d83d3b7b38624f2d3819fdb66a4,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00048.cif,cif,crystalite,,,released research data,1080,2895af7bbae2766fe015022ff0d3b9b024208fc3e4aaf9ba78cd870acf291579,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00049.cif,cif,crystalite,,,released research data,1084,aa78f8dc7323abcd48346dddc31efe29e3a9e596a5e2c1f8b5f3f7c5d8b968fe,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00050.cif,cif,crystalite,,,released research data,1297,84168c761d25dbbc867d1c3a133b34b9760adeb6056f55d53013ef30aa97e30a,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00051.cif,cif,crystalite,,,released research data,1136,030b3122487824f738ec60a08679168c74f18989aad4370c534bb8a820332f9a,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00052.cif,cif,crystalite,,,released research data,1236,7b54bb160c3c05211db588255029c2a4831ae5138b88c4e7360666257258a81a,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00053.cif,cif,crystalite,,,released research data,1585,8247cf666f8a8638c26cb88db85dd44b02ac3862df4e3f1569aff90762096903,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00054.cif,cif,crystalite,,,released research data,1590,7fd06a021a393d5d434a0e419bcb2f92caa88ee74b9769f94443e6d837b0a680,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00055.cif,cif,crystalite,,,released research data,1270,2be8aa67787835fed900462519164caac64b2c313922653e5f6e28b1348fdde7,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00056.cif,cif,crystalite,,,released research data,871,308fb8e4b7471d085db874e4d5f75bcbd78ebc1d329247b854f469fc1eceb8aa,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00057.cif,cif,crystalite,,,released research data,918,416198a2540a4557c78ac297c3409deb39664fbbca732c657e360aa40aec5bc2,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00058.cif,cif,crystalite,,,released research data,1619,e7dba77d1f8777a4e410b7908494a18c7aece3f3c5b2d45bb5cfa527edef9337,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00059.cif,cif,crystalite,,,released research data,1232,60e761787e7f052b04e18a04b0ffac3291c1b73be1b3685aaf29a9f5ab1f768c,
data/structures/crystalite/final_film_guidance_sweep/fixed_film__g1__t8/generated/sample_00060.cif,cif,crystalite,,,released research data,870,706efff88d045d681eb5ef8b3af3f2f7afe07f94d06a2b79da694150a7239372,
