guidance_factor,condition,subset,family_type,rank,family_label,count,fraction,representative_formula,representative_space_group,mean_predicted_dielectric_scalar,mean_energy_above_hull_per_atom,stable_fraction_within_family,sun_fraction_within_family
1,12,sun_positive,space_group,1,P3m1,2,0.07692307692307693,LiZrSe2,P3m1,12.142521748179199,0.08684215167067715,1.0,1.0
1,12,sun_positive,space_group,2,P1,2,0.07692307692307693,Te4MoW,P1,9.408411982181537,0.0404084228728054,1.0,1.0
1,12,sun_positive,space_group,3,R-3m,2,0.07692307692307693,Ba2HgO3,R-3m,6.350200320778521,0.0704833987217823,1.0,1.0
1,12,sun_positive,space_group,4,Cm,2,0.07692307692307693,NaTl3Cu3Se5,Cm,12.95618897421896,0.0713756221411265,1.0,1.0
1,12,sun_positive,space_group,5,I4/mmm,2,0.07692307692307693,Ca3InTe4,I4/mmm,13.159827644515152,0.04126707200752785,1.0,1.0
1,12,sun_positive,space_group,6,C2/m,2,0.07692307692307693,HfTl3(IBr3)2,C2/m,5.158260748901718,0.0465316384265588,1.0,1.0
1,12,sun_positive,space_group,7,P-1,1,0.038461538461538464,LiOsO3,P-1,4.813901883130868,0.0653955827700158,1.0,1.0
1,12,sun_positive,space_group,8,Cmc2_1,1,0.038461538461538464,BaCrAs3,Cmc2_1,14.79660057383977,0.0472885370766595,1.0,1.0
1,12,sun_positive,space_group,9,R3m,1,0.038461538461538464,HgSb5S8,R3m,10.812848216385817,0.0981542785901616,1.0,1.0
1,12,sun_positive,space_group,10,Cc,1,0.038461538461538464,BaSiO3,Cc,2.835287450838571,0.0777652171450942,1.0,1.0
2,2,all_relaxed,chemical_system,1,H-O,8,0.0625,H2O,P1,2.0400242779273485,0.1638245819222473,0.625,0.625
2,2,all_relaxed,chemical_system,2,H,5,0.0390625,H2,P1,0.6457694135454475,0.0072683816156322205,1.0,0.6
2,2,all_relaxed,chemical_system,3,F,4,0.03125,F2,P1,2.674109642342048,0.022366562880165673,1.0,0.5
2,2,all_relaxed,chemical_system,4,Cl-H,4,0.03125,HCl,Cmc2_1,1.983639872305433,0.12473202592156932,0.75,0.75
2,2,all_relaxed,chemical_system,5,C-H,3,0.0234375,H4C,Cm,1.5580824833865081,0.1524264306653196,0.6666666666666666,0.6666666666666666
2,2,all_relaxed,chemical_system,6,F-I,2,0.015625,I2F7,P1,2.0509117168587263,0.10680291490635425,0.5,0.5
2,2,all_relaxed,chemical_system,7,F-Sb,2,0.015625,SbF4,Cm,2.0327247152071237,0.08559975237928034,0.5,0.0
2,2,all_relaxed,chemical_system,8,Co-F,2,0.015625,CoF2,Pbcn,2.981415330826105,0.17198675339839076,0.0,0.0
2,2,all_relaxed,chemical_system,9,H-O-Rb,2,0.015625,Rb2H3O,Amm2,2.415510143281427,0.05637929627720954,1.0,1.0
2,2,all_relaxed,chemical_system,10,H-P,2,0.015625,PH3,R3m,2.5838541365189354,-0.03182053580141535,1.0,1.0
2,2,all_relaxed,reduced_formula,1,H2O,6,0.046875,H2O,P1,2.218614220293967,0.08042828569118497,0.6666666666666666,0.6666666666666666
2,2,all_relaxed,reduced_formula,2,H2,5,0.0390625,H2,P1,0.6457694135454475,0.0072683816156322205,1.0,0.6
2,2,all_relaxed,reduced_formula,3,F2,4,0.03125,F2,P1,2.674109642342048,0.022366562880165673,1.0,0.5
2,2,all_relaxed,reduced_formula,4,H4C,2,0.015625,H4C,I-42m,1.6268456668938815,-0.005454618114034851,1.0,1.0
2,2,all_relaxed,reduced_formula,5,HCl,2,0.015625,HCl,Cmc2_1,2.249412406872655,0.0407869644749709,1.0,1.0
2,2,all_relaxed,reduced_formula,6,H3O,2,0.015625,H3O,P1,1.504254450827492,0.41401347061543436,0.5,0.5
2,2,all_relaxed,reduced_formula,7,LiVF6,2,0.015625,LiVF6,P312,2.4323429882508014,0.07074379102703071,1.0,0.0
2,2,all_relaxed,reduced_formula,8,HgF2,2,0.015625,HgF2,Pmn2_1,3.6917137038849237,0.02779154974072725,1.0,0.5
2,2,all_relaxed,reduced_formula,9,MgBeF4,1,0.0078125,MgBeF4,Pmm2,2.078531363947585,0.2702635190800846,0.0,0.0
2,2,all_relaxed,reduced_formula,10,K2BO3,1,0.0078125,K2BO3,P6_3/mmc,2.496430416479364,0.066969685012256,1.0,0.0
2,2,all_relaxed,anonymized_formula,1,AB2,13,0.1015625,H2O,P1,2.8144152770153203,0.09612544320198631,0.5384615384615384,0.38461538461538464
2,2,all_relaxed,anonymized_formula,2,AB3,13,0.1015625,H3O,Pm-3m,3.1595600872391407,0.1927143433360816,0.5384615384615384,0.46153846153846156
2,2,all_relaxed,anonymized_formula,3,ABC6,9,0.0703125,LiVF6,Fm-3m,2.549852559480842,0.09586054737606459,0.7777777777777778,0.2222222222222222
2,2,all_relaxed,anonymized_formula,4,A,9,0.0703125,H2,P1,1.5472539596772699,0.013978684399869311,1.0,0.5555555555555556
2,2,all_relaxed,anonymized_formula,5,ABC4,5,0.0390625,H4NCl,P-1,2.6074264833861522,0.1417366974836273,0.4,0.2
2,2,all_relaxed,anonymized_formula,6,AB2C3,5,0.0390625,Cs2CdF3,Cc,2.330128601222601,0.1147531527353776,0.6,0.4
2,2,all_relaxed,anonymized_formula,7,AB4,5,0.0390625,H4C,Cm,2.567381969835701,0.055902184467488084,0.6,0.6
2,2,all_relaxed,anonymized_formula,8,ABC3,5,0.0390625,CaCO3,Amm2,3.1156007152295113,0.15379147828259648,0.4,0.0
2,2,all_relaxed,anonymized_formula,9,AB,4,0.03125,HCl,Cmc2_1,2.250063249451029,0.11233762826020982,0.5,0.5
2,2,all_relaxed,anonymized_formula,10,ABC2,4,0.03125,AsH2Br,C2/m,4.03777722387952,0.5353719448121873,0.25,0.0
2,2,all_relaxed,structure_family,1,SF075,2,0.015625,HgF2,Pmn2_1,3.6917137038849237,0.02779154974072725,1.0,0.5
2,2,all_relaxed,structure_family,2,SF091,2,0.015625,H2,C2/c,0.6624313957444069,0.0074762552461559995,1.0,0.0
2,2,all_relaxed,structure_family,3,SF000,1,0.0078125,MgBeF4,Pmm2,2.078531363947585,0.2702635190800846,0.0,0.0
2,2,all_relaxed,structure_family,4,SF001,1,0.0078125,K2BO3,P6_3/mmc,2.496430416479364,0.066969685012256,1.0,0.0
2,2,all_relaxed,structure_family,5,SF002,1,0.0078125,BaLaF6,Fm-3m,1.913185059944177,0.1186772147722301,0.0,0.0
2,2,all_relaxed,structure_family,6,SF003,1,0.0078125,IF7,Pmmn,1.948835451633784,0.0636501668776441,1.0,1.0
2,2,all_relaxed,structure_family,7,SF004,1,0.0078125,H2O,Pna2_1,2.047091789962181,0.0246357127937333,1.0,1.0
2,2,all_relaxed,structure_family,8,SF005,1,0.0078125,H4C,I-42m,1.7669237517177427,-0.0066216057238985,1.0,1.0
2,2,all_relaxed,structure_family,9,SF006,1,0.0078125,CdGeF6,P312,2.203309613886461,0.0406080716303476,1.0,1.0
2,2,all_relaxed,structure_family,10,SF007,1,0.0078125,KH,P-3m1,2.022882775884915,0.2427652112873879,0.0,0.0
2,2,all_relaxed,space_group,1,P1,33,0.2578125,H2,P1,2.122575620804655,0.10555173478960286,0.6060606060606061,0.5757575757575758
2,2,all_relaxed,space_group,2,Fm-3m,9,0.0703125,BaLaF6,Fm-3m,2.5391269503713634,0.05515495865756839,0.7777777777777778,0.2222222222222222
2,2,all_relaxed,space_group,3,Cm,9,0.0703125,AsH2Br,Cm,2.1882635158030728,0.1952281052750083,0.1111111111111111,0.0
2,2,all_relaxed,space_group,4,P-1,6,0.046875,H4C,P-1,1.8544494013413217,0.07406177371367911,0.6666666666666666,0.6666666666666666
2,2,all_relaxed,space_group,5,C2/m,5,0.0390625,AuF7,C2/m,2.7230474888007707,0.11029397912666092,0.6,0.6
2,2,all_relaxed,space_group,6,R-3,5,0.0390625,CaPdF6,R-3,2.908388746701522,0.252534745336673,0.4,0.0
2,2,all_relaxed,space_group,7,P312,4,0.03125,CdGeF6,P312,2.628478958264133,0.08749619665442583,0.75,0.5
2,2,all_relaxed,space_group,8,R3m,4,0.03125,H3BrN,R3m,2.4159805526661766,0.2630487716742196,0.5,0.5
2,2,all_relaxed,space_group,9,R-3m,4,0.03125,Cs2Li2O3,R-3m,2.752663987477659,0.13488967467612786,0.75,0.5
2,2,all_relaxed,space_group,10,Pm,3,0.0234375,BSF,Pm,2.939310008812466,0.13706398015745733,0.3333333333333333,0.3333333333333333
2,2,sun_positive,chemical_system,1,H-O,5,0.10416666666666667,H2O,P1,2.0913469442837003,0.058766046496473955,1.0,1.0
2,2,sun_positive,chemical_system,2,Cl-H,3,0.0625,HCl,Cmc2_1,2.2374912307295123,0.04884012703504483,1.0,1.0
2,2,sun_positive,chemical_system,3,H,3,0.0625,H2,P1,0.6346614254128079,0.007129799195283033,1.0,1.0
2,2,sun_positive,chemical_system,4,C-H,2,0.041666666666666664,H4C,I-42m,1.6268456668938815,-0.005454618114034851,1.0,1.0
2,2,sun_positive,chemical_system,5,H-O-Rb,2,0.041666666666666664,Rb2H3O,Amm2,2.415510143281427,0.05637929627720954,1.0,1.0
2,2,sun_positive,chemical_system,6,F,2,0.041666666666666664,F2,P2_1/m,3.062970950149982,0.0388763817254909,1.0,1.0
2,2,sun_positive,chemical_system,7,H-P,2,0.041666666666666664,PH3,R3m,2.5838541365189354,-0.03182053580141535,1.0,1.0
2,2,sun_positive,chemical_system,8,H-N-O,2,0.041666666666666664,H11NO4,P1,2.0638487714627676,0.034869947431912046,1.0,1.0
2,2,sun_positive,chemical_system,9,F-I,1,0.020833333333333332,IF7,Pmmn,1.948835451633784,0.0636501668776441,1.0,1.0
2,2,sun_positive,chemical_system,10,Cd-F-Ge,1,0.020833333333333332,CdGeF6,P312,2.203309613886461,0.0406080716303476,1.0,1.0
2,2,sun_positive,reduced_formula,1,H2O,4,0.08333333333333333,H2O,P1,2.1614500705734105,0.057534793112607945,1.0,1.0
2,2,sun_positive,reduced_formula,2,H2,3,0.0625,H2,P1,0.6346614254128079,0.007129799195283033,1.0,1.0
2,2,sun_positive,reduced_formula,3,H4C,2,0.041666666666666664,H4C,I-42m,1.6268456668938815,-0.005454618114034851,1.0,1.0
2,2,sun_positive,reduced_formula,4,HCl,2,0.041666666666666664,HCl,Cmc2_1,2.249412406872655,0.0407869644749709,1.0,1.0
2,2,sun_positive,reduced_formula,5,F2,2,0.041666666666666664,F2,P2_1/m,3.062970950149982,0.0388763817254909,1.0,1.0
2,2,sun_positive,reduced_formula,6,IF7,1,0.020833333333333332,IF7,Pmmn,1.948835451633784,0.0636501668776441,1.0,1.0
2,2,sun_positive,reduced_formula,7,CdGeF6,1,0.020833333333333332,CdGeF6,P312,2.203309613886461,0.0406080716303476,1.0,1.0
2,2,sun_positive,reduced_formula,8,SrBe2F7,1,0.020833333333333332,SrBe2F7,P1,1.97868756189876,0.0980737227088548,1.0,1.0
2,2,sun_positive,reduced_formula,9,CrBiF6,1,0.020833333333333332,CrBiF6,P312,2.873513300340013,0.0894896862862122,1.0,1.0
2,2,sun_positive,reduced_formula,10,Li2MnF4,1,0.020833333333333332,Li2MnF4,C2/m,1.71838680962109,0.0710737598428288,1.0,1.0
2,2,sun_positive,anonymized_formula,1,AB3,6,0.125,H3O,R-3m,3.54705854213887,0.03768241476609613,1.0,1.0
2,2,sun_positive,anonymized_formula,2,AB2,5,0.10416666666666667,H2O,P1,2.4940934671000017,0.051597450819457366,1.0,1.0
2,2,sun_positive,anonymized_formula,3,A,5,0.10416666666666667,H2,P1,1.6059852353076773,0.01982843220736618,1.0,1.0
2,2,sun_positive,anonymized_formula,4,AB4,3,0.0625,H4C,I-42m,2.122301550830486,0.01640723393947027,1.0,1.0
2,2,sun_positive,anonymized_formula,5,ABC6,2,0.041666666666666664,CdGeF6,P312,2.538411457113237,0.0650488789582799,1.0,1.0
2,2,sun_positive,anonymized_formula,6,AB2C3,2,0.041666666666666664,NaH2F3,P-1,1.9384867296022432,0.02975078201164155,1.0,1.0
2,2,sun_positive,anonymized_formula,7,AB,2,0.041666666666666664,HCl,Cmc2_1,2.249412406872655,0.0407869644749709,1.0,1.0
2,2,sun_positive,anonymized_formula,8,AB2C6,2,0.041666666666666664,K2FeF6,Fm-3m,2.4709791373425425,0.0504297253465675,1.0,1.0
2,2,sun_positive,anonymized_formula,9,AB6,2,0.041666666666666664,HgH6,P-1,1.2467825773770613,0.0318824903345658,1.0,1.0
2,2,sun_positive,anonymized_formula,10,ABC,2,0.041666666666666664,NOF,Amm2,2.311549970901758,0.067278799154423,1.0,1.0
2,2,sun_positive,structure_family,1,SF000,1,0.020833333333333332,IF7,Pmmn,1.948835451633784,0.0636501668776441,1.0,1.0
2,2,sun_positive,structure_family,2,SF001,1,0.020833333333333332,H2O,Pna2_1,2.047091789962181,0.0246357127937333,1.0,1.0
2,2,sun_positive,structure_family,3,SF002,1,0.020833333333333332,H4C,I-42m,1.7669237517177427,-0.0066216057238985,1.0,1.0
2,2,sun_positive,structure_family,4,SF003,1,0.020833333333333332,CdGeF6,P312,2.203309613886461,0.0406080716303476,1.0,1.0
2,2,sun_positive,structure_family,5,SF004,1,0.020833333333333332,H2O,P1,2.1237180149927783,0.0605820448351552,1.0,1.0
2,2,sun_positive,structure_family,6,SF005,1,0.020833333333333332,H2O,P1,2.232547714314293,0.0631965779840273,1.0,1.0
2,2,sun_positive,structure_family,7,SF006,1,0.020833333333333332,SrBe2F7,P1,1.97868756189876,0.0980737227088548,1.0,1.0
2,2,sun_positive,structure_family,8,SF007,1,0.020833333333333332,CrBiF6,P312,2.873513300340013,0.0894896862862122,1.0,1.0
2,2,sun_positive,structure_family,9,SF008,1,0.020833333333333332,Li2MnF4,C2/m,1.71838680962109,0.0710737598428288,1.0,1.0
2,2,sun_positive,structure_family,10,SF009,1,0.020833333333333332,H3Cl5,P1,2.2136488784432267,0.0649464521551927,1.0,1.0
2,2,sun_positive,space_group,1,P1,19,0.3958333333333333,H2,P1,1.8711524970678752,0.05060138422940522,1.0,1.0
2,2,sun_positive,space_group,2,P-1,4,0.08333333333333333,H4C,P-1,1.7760062222015423,0.015133204154430426,1.0,1.0
2,2,sun_positive,space_group,3,C2/m,3,0.0625,BaB2F8,C2/m,1.7441979246333827,0.05895195521707972,1.0,1.0
2,2,sun_positive,space_group,4,Pmmn,2,0.041666666666666664,F2,Pmmn,2.6595053998080154,0.02620582244410665,1.0,1.0
2,2,sun_positive,space_group,5,P312,2,0.041666666666666664,CdGeF6,P312,2.538411457113237,0.0650488789582799,1.0,1.0
2,2,sun_positive,space_group,6,Fm-3m,2,0.041666666666666664,K2FeF6,Fm-3m,2.4709791373425425,0.0504297253465675,1.0,1.0
2,2,sun_positive,space_group,7,R3m,2,0.041666666666666664,PH3,R3m,2.5838541365189354,-0.03182053580141535,1.0,1.0
2,2,sun_positive,space_group,8,R-3m,2,0.041666666666666664,KF3,R-3m,2.5120656184522887,0.06883023882517465,1.0,1.0
2,2,sun_positive,space_group,9,Pna2_1,1,0.020833333333333332,H2O,Pna2_1,2.047091789962181,0.0246357127937333,1.0,1.0
2,2,sun_positive,space_group,10,I-42m,1,0.020833333333333332,H4C,I-42m,1.7669237517177427,-0.0066216057238985,1.0,1.0
2,4,all_relaxed,chemical_system,1,Cr-Fe-O-Rb,1,0.0078125,Rb2Cr2FeO7,R-3m,3.876937493145008,0.3320872418351763,0.0,0.0
2,4,all_relaxed,chemical_system,2,Mg-O-W,1,0.0078125,MgWO4,F-43m,1.0908625303743815,0.2500522972163228,0.0,0.0
2,4,all_relaxed,chemical_system,3,Li-O-Sb-Y,1,0.0078125,Li2YSbO,P4/mmm,9.342150040201444,0.1223666935617755,0.0,0.0
2,4,all_relaxed,chemical_system,4,Al-B-Ho-Te,1,0.0078125,Ho2AlBTe6,P1,8.178293352581191,0.3018334521708583,0.0,0.0
2,4,all_relaxed,chemical_system,5,Se-V,1,0.0078125,VSe2,R-3m,9.010708684419436,0.0636283320949084,1.0,0.0
2,4,all_relaxed,chemical_system,6,Cu-K-Na-S,1,0.0078125,K3Na2CuS3,Pmn2_1,3.860772720946473,0.0850596873616806,1.0,1.0
2,4,all_relaxed,chemical_system,7,Cr-F-Na,1,0.0078125,Na3CrF4,P-1,2.1521654185356494,0.2437562663958443,0.0,0.0
2,4,all_relaxed,chemical_system,8,Ga-Ir-Li-Mn,1,0.0078125,LiMnGaIr,F-43m,14.430404130917289,0.0637622353101665,1.0,0.0
2,4,all_relaxed,chemical_system,9,O-Rb,1,0.0078125,Rb2O,Ibam,3.390527530899968,0.032755344825964,1.0,1.0
2,4,all_relaxed,chemical_system,10,Hg-O-V,1,0.0078125,VHgO2,C2/m,8.1879661370099,0.1999741401909416,0.0,0.0
2,4,all_relaxed,reduced_formula,1,Rb2Cr2FeO7,1,0.0078125,Rb2Cr2FeO7,R-3m,3.876937493145008,0.3320872418351763,0.0,0.0
2,4,all_relaxed,reduced_formula,2,MgWO4,1,0.0078125,MgWO4,F-43m,1.0908625303743815,0.2500522972163228,0.0,0.0
2,4,all_relaxed,reduced_formula,3,Li2YSbO,1,0.0078125,Li2YSbO,P4/mmm,9.342150040201444,0.1223666935617755,0.0,0.0
2,4,all_relaxed,reduced_formula,4,Ho2AlBTe6,1,0.0078125,Ho2AlBTe6,P1,8.178293352581191,0.3018334521708583,0.0,0.0
2,4,all_relaxed,reduced_formula,5,VSe2,1,0.0078125,VSe2,R-3m,9.010708684419436,0.0636283320949084,1.0,0.0
2,4,all_relaxed,reduced_formula,6,K3Na2CuS3,1,0.0078125,K3Na2CuS3,Pmn2_1,3.860772720946473,0.0850596873616806,1.0,1.0
2,4,all_relaxed,reduced_formula,7,Na3CrF4,1,0.0078125,Na3CrF4,P-1,2.1521654185356494,0.2437562663958443,0.0,0.0
2,4,all_relaxed,reduced_formula,8,LiMnGaIr,1,0.0078125,LiMnGaIr,F-43m,14.430404130917289,0.0637622353101665,1.0,0.0
2,4,all_relaxed,reduced_formula,9,Rb2O,1,0.0078125,Rb2O,Ibam,3.390527530899968,0.032755344825964,1.0,1.0
2,4,all_relaxed,reduced_formula,10,VHgO2,1,0.0078125,VHgO2,C2/m,8.1879661370099,0.1999741401909416,0.0,0.0
2,4,all_relaxed,anonymized_formula,1,ABC2,19,0.1484375,BaCN2,R-3m,5.280259005075353,0.3714061705542028,0.47368421052631576,0.2631578947368421
2,4,all_relaxed,anonymized_formula,2,ABC4,12,0.09375,BaFeF4,I-4,4.2985244184266085,0.15212029333532026,0.4166666666666667,0.25
2,4,all_relaxed,anonymized_formula,3,AB2,7,0.0546875,AsSe2,R-3m,4.870831346675274,0.09845783368038782,0.5714285714285714,0.2857142857142857
2,4,all_relaxed,anonymized_formula,4,ABC,7,0.0546875,CdSBr,P4/nmm,7.17699978618761,0.19193942516719117,0.5714285714285714,0.14285714285714285
2,4,all_relaxed,anonymized_formula,5,ABCD2,6,0.046875,Ba2LiAsO,P4/mmm,5.651895618645978,0.12377176841872972,0.3333333333333333,0.16666666666666666
2,4,all_relaxed,anonymized_formula,6,ABC3,5,0.0390625,Cs3IO,P1,3.167649367909662,0.08080326515138318,0.6,0.2
2,4,all_relaxed,anonymized_formula,7,ABC2D6,4,0.03125,Cs2KGaCl6,Fm-3m,4.71713570264194,0.20959423220041956,0.25,0.0
2,4,all_relaxed,anonymized_formula,8,AB2C2,4,0.03125,I2NO2,Cmmm,3.990643088457958,0.1558470793673164,0.25,0.25
2,4,all_relaxed,anonymized_formula,9,ABCD,3,0.0234375,LiMnGaIr,F-43m,10.360693975932174,0.1749249280763513,0.3333333333333333,0.0
2,4,all_relaxed,anonymized_formula,10,AB2C6,3,0.0234375,Mn(TlCl3)2,Immm,7.24469659024489,0.0831809407146491,0.6666666666666666,0.3333333333333333
2,4,all_relaxed,structure_family,1,SF000,1,0.0078125,Rb2Cr2FeO7,R-3m,3.876937493145008,0.3320872418351763,0.0,0.0
2,4,all_relaxed,structure_family,2,SF001,1,0.0078125,MgWO4,F-43m,1.0908625303743815,0.2500522972163228,0.0,0.0
2,4,all_relaxed,structure_family,3,SF002,1,0.0078125,Li2YSbO,P4/mmm,9.342150040201444,0.1223666935617755,0.0,0.0
2,4,all_relaxed,structure_family,4,SF003,1,0.0078125,Ho2AlBTe6,P1,8.178293352581191,0.3018334521708583,0.0,0.0
2,4,all_relaxed,structure_family,5,SF004,1,0.0078125,VSe2,R-3m,9.010708684419436,0.0636283320949084,1.0,0.0
2,4,all_relaxed,structure_family,6,SF005,1,0.0078125,K3Na2CuS3,Pmn2_1,3.860772720946473,0.0850596873616806,1.0,1.0
2,4,all_relaxed,structure_family,7,SF006,1,0.0078125,Na3CrF4,P-1,2.1521654185356494,0.2437562663958443,0.0,0.0
2,4,all_relaxed,structure_family,8,SF007,1,0.0078125,LiMnGaIr,F-43m,14.430404130917289,0.0637622353101665,1.0,0.0
2,4,all_relaxed,structure_family,9,SF008,1,0.0078125,Rb2O,Ibam,3.390527530899968,0.032755344825964,1.0,1.0
2,4,all_relaxed,structure_family,10,SF009,1,0.0078125,VHgO2,C2/m,8.1879661370099,0.1999741401909416,0.0,0.0
2,4,all_relaxed,space_group,1,P1,23,0.1796875,Ba7Sb3S10,P1,3.585042873374199,0.19983440353286017,0.17391304347826086,0.17391304347826086
2,4,all_relaxed,space_group,2,C2/m,9,0.0703125,Ba2Cu2SnS6,C2/m,5.8828412933404275,0.21988571688966865,0.4444444444444444,0.4444444444444444
2,4,all_relaxed,space_group,3,R-3m,8,0.0625,AsSe2,R-3m,6.152438112281992,0.7181566387614186,0.375,0.0
2,4,all_relaxed,space_group,4,Cm,6,0.046875,Ba3SiO5,Cm,3.8074782762670965,0.18759363505030927,0.3333333333333333,0.3333333333333333
2,4,all_relaxed,space_group,5,P2_1/m,6,0.046875,B2O3,P2_1/m,5.2812905904404674,0.1847997516196036,0.16666666666666666,0.0
2,4,all_relaxed,space_group,6,P4/nmm,5,0.0390625,CsLiSe,P4/nmm,6.796447252636871,0.05183986344043565,0.8,0.2
2,4,all_relaxed,space_group,7,I-4,5,0.0390625,FeSiS4,I-4,4.754930808937916,0.24875339508983602,0.0,0.0
2,4,all_relaxed,space_group,8,P-1,4,0.03125,BaFeF4,P-1,2.8374451301204777,0.1687925754939203,0.25,0.25
2,4,all_relaxed,space_group,9,Fm-3m,4,0.03125,Cs2KGaCl6,Fm-3m,4.967593178817806,0.13087670464581352,0.25,0.0
2,4,all_relaxed,space_group,10,Pm,4,0.03125,Ca2Ge3P5,Pm,7.030827744463401,0.20708342701810584,0.0,0.0
2,4,sun_positive,chemical_system,1,Cu-K-Na-S,1,0.038461538461538464,K3Na2CuS3,Pmn2_1,3.860772720946473,0.0850596873616806,1.0,1.0
2,4,sun_positive,chemical_system,2,O-Rb,1,0.038461538461538464,Rb2O,Ibam,3.390527530899968,0.032755344825964,1.0,1.0
2,4,sun_positive,chemical_system,3,H-N-Na,1,0.038461538461538464,NaH2N,P1,2.956414880350092,-0.0296295861080411,1.0,1.0
2,4,sun_positive,chemical_system,4,H-Li-Se,1,0.038461538461538464,LiHSe,P4/nmm,2.744703451137476,0.0412316461061919,1.0,1.0
2,4,sun_positive,chemical_system,5,Cl-Mn-Tl,1,0.038461538461538464,Mn(TlCl3)2,P-3m1,4.072508819356668,0.0644274066416574,1.0,1.0
2,4,sun_positive,chemical_system,6,I-Li-Sc,1,0.038461538461538464,Li3ScI6,R3,4.539871438310029,0.0677010758442659,1.0,1.0
2,4,sun_positive,chemical_system,7,Cu-O-Re,1,0.038461538461538464,CuReO4,C2/m,4.850489390001656,0.0611310798665893,1.0,1.0
2,4,sun_positive,chemical_system,8,Cl-Pb-V,1,0.038461538461538464,VPbCl4,P1,4.33090792107387,0.0871291984677853,1.0,1.0
2,4,sun_positive,chemical_system,9,H-Rb-S,1,0.038461538461538464,RbH2S,P1,2.2445027475487462,0.0492811342955747,1.0,1.0
2,4,sun_positive,chemical_system,10,Be-Li-S-Tl,1,0.038461538461538464,LiBeTlS2,Cmme,5.671312793191894,0.0508591733279208,1.0,1.0
2,4,sun_positive,reduced_formula,1,K3Na2CuS3,1,0.038461538461538464,K3Na2CuS3,Pmn2_1,3.860772720946473,0.0850596873616806,1.0,1.0
2,4,sun_positive,reduced_formula,2,Rb2O,1,0.038461538461538464,Rb2O,Ibam,3.390527530899968,0.032755344825964,1.0,1.0
2,4,sun_positive,reduced_formula,3,NaH2N,1,0.038461538461538464,NaH2N,P1,2.956414880350092,-0.0296295861080411,1.0,1.0
2,4,sun_positive,reduced_formula,4,LiHSe,1,0.038461538461538464,LiHSe,P4/nmm,2.744703451137476,0.0412316461061919,1.0,1.0
2,4,sun_positive,reduced_formula,5,Mn(TlCl3)2,1,0.038461538461538464,Mn(TlCl3)2,P-3m1,4.072508819356668,0.0644274066416574,1.0,1.0
2,4,sun_positive,reduced_formula,6,Li3ScI6,1,0.038461538461538464,Li3ScI6,R3,4.539871438310029,0.0677010758442659,1.0,1.0
2,4,sun_positive,reduced_formula,7,CuReO4,1,0.038461538461538464,CuReO4,C2/m,4.850489390001656,0.0611310798665893,1.0,1.0
2,4,sun_positive,reduced_formula,8,VPbCl4,1,0.038461538461538464,VPbCl4,P1,4.33090792107387,0.0871291984677853,1.0,1.0
2,4,sun_positive,reduced_formula,9,RbH2S,1,0.038461538461538464,RbH2S,P1,2.2445027475487462,0.0492811342955747,1.0,1.0
2,4,sun_positive,reduced_formula,10,LiBeTlS2,1,0.038461538461538464,LiBeTlS2,Cmme,5.671312793191894,0.0508591733279208,1.0,1.0
2,4,sun_positive,anonymized_formula,1,ABC2,5,0.19230769230769232,CsAuSe2,P1,4.19533630658834,0.05098239250102823,1.0,1.0
2,4,sun_positive,anonymized_formula,2,ABC4,3,0.11538461538461539,CuReO4,C2/m,4.504799488417128,0.07100604753690294,1.0,1.0
2,4,sun_positive,anonymized_formula,3,AB2,2,0.07692307692307693,BrCl2,C2/m,3.0747642630737806,0.06571833981065205,1.0,1.0
2,4,sun_positive,anonymized_formula,4,AB2C3D3,1,0.038461538461538464,K3Na2CuS3,Pmn2_1,3.860772720946473,0.0850596873616806,1.0,1.0
2,4,sun_positive,anonymized_formula,5,ABC,1,0.038461538461538464,LiHSe,P4/nmm,2.744703451137476,0.0412316461061919,1.0,1.0
2,4,sun_positive,anonymized_formula,6,AB2C6,1,0.038461538461538464,Mn(TlCl3)2,P-3m1,4.072508819356668,0.0644274066416574,1.0,1.0
2,4,sun_positive,anonymized_formula,7,AB3C6,1,0.038461538461538464,Li3ScI6,R3,4.539871438310029,0.0677010758442659,1.0,1.0
2,4,sun_positive,anonymized_formula,8,ABCD2,1,0.038461538461538464,LiBeTlS2,Cmme,5.671312793191894,0.0508591733279208,1.0,1.0
2,4,sun_positive,anonymized_formula,9,A3B4C13,1,0.038461538461538464,Sb4P3O13,P1,3.5630331642142714,0.0752990328953222,1.0,1.0
2,4,sun_positive,anonymized_formula,10,AB,1,0.038461538461538464,CaP,C2/m,9.378247751098089,0.0513724993101858,1.0,1.0
2,4,sun_positive,structure_family,1,SF000,1,0.038461538461538464,K3Na2CuS3,Pmn2_1,3.860772720946473,0.0850596873616806,1.0,1.0
2,4,sun_positive,structure_family,2,SF001,1,0.038461538461538464,Rb2O,Ibam,3.390527530899968,0.032755344825964,1.0,1.0
2,4,sun_positive,structure_family,3,SF002,1,0.038461538461538464,NaH2N,P1,2.956414880350092,-0.0296295861080411,1.0,1.0
2,4,sun_positive,structure_family,4,SF003,1,0.038461538461538464,LiHSe,P4/nmm,2.744703451137476,0.0412316461061919,1.0,1.0
2,4,sun_positive,structure_family,5,SF004,1,0.038461538461538464,Mn(TlCl3)2,P-3m1,4.072508819356668,0.0644274066416574,1.0,1.0
