run_id,branch,iteration,evaluation_type,sample_id,generated_cif,relaxation_success,relaxed_cif,quality_gate_pass,anisone_prediction_available,dielectric_prediction,reward,within_target_2,topk_selected,replay_selected,energy_above_hull,stable,unique,novel,sun,failure_reason
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_53,data/structures/reward_guided/baseline/0000/generated/gen_53.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_53_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_54,data/structures/reward_guided/baseline/0000/generated/gen_54.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_54_relaxed.cif,True,True,15.771700306603478,0.16893937,,True,False,,True,True,True,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_55,data/structures/reward_guided/baseline/0000/generated/gen_55.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_55_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_56,data/structures/reward_guided/baseline/0000/generated/gen_56.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_56_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_57,data/structures/reward_guided/baseline/0000/generated/gen_57.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_57_relaxed.cif,True,True,2.861123803893568,2.924265e-05,,False,False,,True,True,True,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_58,data/structures/reward_guided/baseline/0000/generated/gen_58.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_58_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_59,data/structures/reward_guided/baseline/0000/generated/gen_59.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_59_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_6,data/structures/reward_guided/baseline/0000/generated/gen_6.cif,,,False,False,,,,False,False,,,,,,invalid_raw_structure
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_60,data/structures/reward_guided/baseline/0000/generated/gen_60.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_60_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_61,data/structures/reward_guided/baseline/0000/generated/gen_61.cif,,,False,False,,,,False,False,,,,,,invalid_raw_structure
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_62,data/structures/reward_guided/baseline/0000/generated/gen_62.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_62_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_63,data/structures/reward_guided/baseline/0000/generated/gen_63.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_63_relaxed.cif,True,True,8.11106609536489,0.15099993,,True,False,,True,True,True,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_7,data/structures/reward_guided/baseline/0000/generated/gen_7.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_7_relaxed.cif,False,False,,,,False,False,,,,,,
